PLATE,MJD,IMG_NAME,IMG_NUM,PLATEQUALITY
4370,55534,b2-00123239,123239,good
4370,55534,r1-00123234,123234,good
4370,55534,r1-00123235,123235,good
4370,55534,r1-00123236,123236,good
4370,55534,r1-00123237,123237,good
4370,55534,r1-00123238,123238,good
4370,55534,r1-00123239,123239,good
4370,55534,r2-00123234,123234,good
4370,55534,r2-00123235,123235,good
4370,55534,r2-00123236,123236,good
4370,55534,r2-00123237,123237,good
4370,55534,r2-00123238,123238,good
4370,55534,r2-00123239,123239,good
4418,55862,b1-00135508,135508,good
4418,55862,b1-00135509,135509,good
4418,55862,b1-00135510,135510,good
4418,55862,b1-00135635,135635,good
4418,55862,b1-00135636,135636,good
4418,55862,b2-00135508,135508,good
4418,55862,b2-00135509,135509,good
4418,55862,b2-00135510,135510,good
4418,55862,b2-00135635,135635,good
4418,55862,b2-00135636,135636,good
4418,55862,r1-00135508,135508,good
4418,55862,r1-00135509,135509,good
4418,55862,r1-00135510,135510,good
4418,55862,r1-00135635,135635,good
4418,55862,r1-00135636,135636,good
4418,55862,r2-00135508,135508,good
4418,55862,r2-00135509,135509,good
4418,55862,r2-00135510,135510,good
4418,55862,r2-00135635,135635,good
4418,55862,r2-00135636,135636,good
3941,55321,b1-00113936,113936,good
3941,55321,b1-00113937,113937,good
3941,55321,b1-00113938,113938,good
3941,55321,b1-00114565,114565,good
3941,55321,b1-00114566,114566,good
3941,55321,b1-00114567,114567,good
3941,55321,b1-00114568,114568,good
3941,55321,b2-00113936,113936,good
3941,55321,b2-00113937,113937,good
3941,55321,b2-00113938,113938,good
3941,55321,b2-00114565,114565,good
3941,55321,b2-00114566,114566,good
3941,55321,b2-00114567,114567,good
3941,55321,b2-00114568,114568,good
3941,55321,r1-00113936,113936,good
3941,55321,r1-00113937,113937,good
3941,55321,r1-00113938,113938,good
3941,55321,r1-00114565,114565,good
3941,55321,r1-00114566,114566,good
3941,55321,r1-00114567,114567,good
3941,55321,r1-00114568,114568,good
3941,55321,r2-00113936,113936,good
3941,55321,r2-00113937,113937,good
3941,55321,r2-00113938,113938,good
3941,55321,r2-00114565,114565,good
3941,55321,r2-00114566,114566,good
3941,55321,r2-00114567,114567,good
3941,55321,r2-00114568,114568,good
3755,55504,b1-00121446,121446,good
3755,55504,b1-00121447,121447,good
3755,55504,b1-00121448,121448,good
3755,55504,b1-00121449,121449,good
3755,55504,b1-00121450,121450,good
3755,55504,b1-00121451,121451,good
3755,55504,b1-00121452,121452,good
3755,55504,b1-00121590,121590,good
3755,55504,b2-00121446,121446,good
3755,55504,b2-00121447,121447,good
3755,55504,b2-00121448,121448,good
3755,55504,b2-00121449,121449,good
3755,55504,b2-00121450,121450,good
3755,55504,b2-00121451,121451,good
3755,55504,b2-00121452,121452,good
3755,55504,b2-00121590,121590,good
3755,55504,r1-00121446,121446,good
3755,55504,r1-00121447,121447,good
3755,55504,r1-00121448,121448,good
3755,55504,r1-00121449,121449,good
3755,55504,r1-00121450,121450,good
3755,55504,r1-00121451,121451,good
3755,55504,r1-00121452,121452,good
3755,55504,r1-00121590,121590,good
3755,55504,r2-00121446,121446,good
3755,55504,r2-00121447,121447,good
3755,55504,r2-00121448,121448,good
3755,55504,r2-00121449,121449,good
3755,55504,r2-00121450,121450,good
3755,55504,r2-00121451,121451,good
3755,55504,r2-00121452,121452,good
3755,55504,r2-00121590,121590,good
5774,56002,b1-00141226,141226,good
5774,56002,b1-00141227,141227,good
5774,56002,b1-00141228,141228,good
5774,56002,b2-00141226,141226,good
5774,56002,b2-00141227,141227,good
5774,56002,b2-00141228,141228,good
5774,56002,r1-00141226,141226,good
5774,56002,r1-00141227,141227,good
5774,56002,r1-00141228,141228,good
5774,56002,r2-00141226,141226,good
5774,56002,r2-00141227,141227,good
5774,56002,r2-00141228,141228,good
6116,56245,b1-00150797,150797,good
6116,56245,b1-00150798,150798,good
6116,56245,b1-00150799,150799,good
6116,56245,b1-00150800,150800,good
6116,56245,b2-00150797,150797,good
6116,56245,b2-00150798,150798,good
6116,56245,b2-00150799,150799,good
6116,56245,b2-00150800,150800,good
6116,56245,r1-00150797,150797,good
6116,56245,r1-00150798,150798,good
6116,56245,r1-00150799,150799,good
6116,56245,r1-00150800,150800,good
6116,56245,r2-00150797,150797,good
6116,56245,r2-00150798,150798,good
6116,56245,r2-00150799,150799,good
6116,56245,r2-00150800,150800,good
4465,55858,b1-00135429,135429,good
4465,55858,b1-00135430,135430,good
4465,55858,b1-00135431,135431,good
4465,55858,b1-00135432,135432,good
4465,55858,b2-00135429,135429,good
4465,55858,b2-00135430,135430,good
4465,55858,b2-00135431,135431,good
4465,55858,b2-00135432,135432,good
4465,55858,r1-00135429,135429,good
4465,55858,r1-00135430,135430,good
4465,55858,r1-00135431,135431,good
4465,55858,r1-00135432,135432,good
4465,55858,r2-00135429,135429,good
4465,55858,r2-00135430,135430,good
4465,55858,r2-00135431,135431,good
4465,55858,r2-00135432,135432,good
5453,56001,b1-00141181,141181,good
5453,56001,b1-00141182,141182,good
5453,56001,b1-00141183,141183,good
5453,56001,b1-00141184,141184,good
5453,56001,b2-00141181,141181,good
5453,56001,b2-00141182,141182,good
5453,56001,b2-00141183,141183,good
5453,56001,b2-00141184,141184,good
5453,56001,r1-00141181,141181,good
5453,56001,r1-00141182,141182,good
5453,56001,r1-00141183,141183,good
5453,56001,r1-00141184,141184,good
5453,56001,r2-00141181,141181,good
5453,56001,r2-00141182,141182,good
5453,56001,r2-00141183,141183,good
5453,56001,r2-00141184,141184,good
4279,55508,b1-00121853,121853,good
4279,55508,b1-00121854,121854,good
4279,55508,b1-00121855,121855,good
4279,55508,b1-00121856,121856,good
4279,55508,b1-00121857,121857,good
4279,55508,b2-00121853,121853,good
4279,55508,b2-00121854,121854,good
4279,55508,b2-00121855,121855,good
4279,55508,b2-00121856,121856,good
4279,55508,b2-00121857,121857,good
4279,55508,r1-00121853,121853,good
4279,55508,r1-00121854,121854,good
4279,55508,r1-00121855,121855,good
4279,55508,r1-00121856,121856,good
4279,55508,r1-00121857,121857,good
4279,55508,r2-00121853,121853,good
4279,55508,r2-00121854,121854,good
4279,55508,r2-00121855,121855,good
4279,55508,r2-00121856,121856,good
4279,55508,r2-00121857,121857,good
6298,56208,b1-00148423,148423,good
6298,56208,b1-00148424,148424,good
6298,56208,b1-00148425,148425,good
6298,56208,b2-00148423,148423,good
6298,56208,b2-00148424,148424,good
6298,56208,b2-00148425,148425,good
6298,56208,r1-00148423,148423,good
6298,56208,r1-00148424,148424,good
6298,56208,r1-00148425,148425,good
6298,56208,r2-00148423,148423,good
6298,56208,r2-00148424,148424,good
6298,56208,r2-00148425,148425,good
6163,56219,b1-00149261,149261,good
6163,56219,b1-00149363,149363,good
6163,56219,b1-00149364,149364,good
6163,56219,b1-00149365,149365,good
6163,56219,b2-00149261,149261,good
6163,56219,b2-00149363,149363,good
6163,56219,b2-00149364,149364,good
6163,56219,b2-00149365,149365,good
6163,56219,r1-00149261,149261,good
6163,56219,r1-00149363,149363,good
6163,56219,r1-00149364,149364,good
6163,56219,r1-00149365,149365,good
6163,56219,r2-00149261,149261,good
6163,56219,r2-00149363,149363,good
6163,56219,r2-00149364,149364,good
6163,56219,r2-00149365,149365,good
4790,55888,b1-00136755,136755,good
4790,55888,b1-00136756,136756,good
4790,55888,b1-00136757,136757,good
4790,55888,b1-00136758,136758,good
4790,55888,b1-00136759,136759,good
4790,55888,b1-00136760,136760,good
4790,55888,b2-00136755,136755,good
4790,55888,b2-00136756,136756,good
4790,55888,b2-00136757,136757,good
4790,55888,b2-00136758,136758,good
4790,55888,b2-00136759,136759,good
4790,55888,b2-00136760,136760,good
4790,55888,r1-00136755,136755,good
4790,55888,r1-00136756,136756,good
4790,55888,r1-00136757,136757,good
4790,55888,r1-00136758,136758,good
4790,55888,r1-00136759,136759,good
4790,55888,r1-00136760,136760,good
4790,55888,r2-00136755,136755,good
4790,55888,r2-00136756,136756,good
4790,55888,r2-00136757,136757,good
4790,55888,r2-00136758,136758,good
4790,55888,r2-00136759,136759,good
4790,55888,r2-00136760,136760,good
7151,56598,b1-00168719,168719,good
7151,56598,b1-00168720,168720,good
7151,56598,b1-00168721,168721,good
7151,56598,b1-00168722,168722,good
7151,56598,b2-00168719,168719,good
7151,56598,b2-00168720,168720,good
7151,56598,b2-00168721,168721,good
7151,56598,b2-00168722,168722,good
7151,56598,r1-00168719,168719,good
7151,56598,r1-00168720,168720,good
7151,56598,r1-00168721,168721,good
7151,56598,r1-00168722,168722,good
7151,56598,r2-00168719,168719,good
7151,56598,r2-00168720,168720,good
7151,56598,r2-00168721,168721,good
7151,56598,r2-00168722,168722,good
4838,55686,b1-00130600,130600,good
4838,55686,b1-00130601,130601,good
4838,55686,b1-00130602,130602,good
4838,55686,b1-00130603,130603,good
4838,55686,b1-00130604,130604,good
4838,55686,b2-00130600,130600,good
4838,55686,b2-00130601,130601,good
4838,55686,b2-00130602,130602,good
4838,55686,b2-00130603,130603,good
4838,55686,b2-00130604,130604,good
4838,55686,r1-00130600,130600,good
4838,55686,r1-00130601,130601,good
4838,55686,r1-00130602,130602,good
4838,55686,r1-00130603,130603,good
4838,55686,r1-00130604,130604,good
4838,55686,r2-00130600,130600,good
4838,55686,r2-00130601,130601,good
4838,55686,r2-00130602,130602,good
4838,55686,r2-00130603,130603,good
4838,55686,r2-00130604,130604,good
4191,55444,b1-00118909,118909,good
4191,55444,b1-00118910,118910,good
4191,55444,b1-00118911,118911,good
4191,55444,b1-00118912,118912,good
4191,55444,b1-00118913,118913,good
4191,55444,b1-00118914,118914,good
4191,55444,b1-00118915,118915,good
4191,55444,b2-00118909,118909,good
4191,55444,b2-00118910,118910,good
4191,55444,b2-00118911,118911,good
4191,55444,b2-00118912,118912,good
4191,55444,b2-00118913,118913,good
4191,55444,b2-00118914,118914,good
4191,55444,b2-00118915,118915,good
4191,55444,r1-00118909,118909,good
4191,55444,r1-00118910,118910,good
4191,55444,r1-00118911,118911,good
4191,55444,r1-00118912,118912,good
4191,55444,r1-00118913,118913,good
4191,55444,r1-00118914,118914,good
4191,55444,r1-00118915,118915,good
4191,55444,r2-00118909,118909,good
4191,55444,r2-00118910,118910,good
4191,55444,r2-00118911,118911,good
4191,55444,r2-00118912,118912,good
4191,55444,r2-00118913,118913,good
4191,55444,r2-00118914,118914,good
4191,55444,r2-00118915,118915,good
4703,55617,b1-00127028,127028,good
4703,55617,b1-00127029,127029,good
4703,55617,b1-00127030,127030,good
4703,55617,b1-00127031,127031,good
4703,55617,b1-00127032,127032,good
4703,55617,b2-00127028,127028,good
4703,55617,b2-00127029,127029,good
4703,55617,b2-00127030,127030,good
4703,55617,b2-00127031,127031,good
4703,55617,b2-00127032,127032,good
4703,55617,r1-00127028,127028,good
4703,55617,r1-00127029,127029,good
4703,55617,r1-00127030,127030,good
4703,55617,r1-00127031,127031,good
4703,55617,r1-00127032,127032,good
4703,55617,r2-00127028,127028,good
4703,55617,r2-00127029,127029,good
4703,55617,r2-00127030,127030,good
4703,55617,r2-00127031,127031,good
4703,55617,r2-00127032,127032,good
6722,56431,b1-00162021,162021,good
6722,56431,b1-00162022,162022,good
6722,56431,b1-00162023,162023,good
6722,56431,b1-00162024,162024,good
6722,56431,b1-00162025,162025,good
6722,56431,b2-00162021,162021,good
6722,56431,b2-00162022,162022,good
6722,56431,b2-00162023,162023,good
6722,56431,b2-00162024,162024,good
6722,56431,b2-00162025,162025,good
6722,56431,r1-00162021,162021,good
6722,56431,r1-00162022,162022,good
6722,56431,r1-00162023,162023,good
6722,56431,r1-00162024,162024,good
6722,56431,r1-00162025,162025,good
6722,56431,r2-00162021,162021,good
6722,56431,r2-00162022,162022,good
6722,56431,r2-00162023,162023,good
6722,56431,r2-00162024,162024,good
6722,56431,r2-00162025,162025,good
5413,55976,b1-00139982,139982,good
5413,55976,b1-00139983,139983,good
5413,55976,b1-00139984,139984,good
5413,55976,b2-00139982,139982,good
5413,55976,b2-00139983,139983,good
5413,55976,b2-00139984,139984,good
5413,55976,r1-00139982,139982,good
5413,55976,r1-00139983,139983,good
5413,55976,r1-00139984,139984,good
5413,55976,r2-00139982,139982,good
5413,55976,r2-00139983,139983,good
5413,55976,r2-00139984,139984,good
4239,55458,b1-00119562,119562,good
4239,55458,b1-00119563,119563,good
4239,55458,b1-00119564,119564,good
4239,55458,b1-00119565,119565,good
4239,55458,b1-00119581,119581,good
4239,55458,b1-00119582,119582,good
4239,55458,b2-00119562,119562,good
4239,55458,b2-00119563,119563,good
4239,55458,b2-00119564,119564,good
4239,55458,b2-00119565,119565,good
4239,55458,b2-00119581,119581,good
4239,55458,b2-00119582,119582,good
4239,55458,r1-00119562,119562,good
4239,55458,r1-00119563,119563,good
4239,55458,r1-00119564,119564,good
4239,55458,r1-00119565,119565,good
4239,55458,r1-00119581,119581,good
4239,55458,r1-00119582,119582,good
4239,55458,r2-00119562,119562,good
4239,55458,r2-00119563,119563,good
4239,55458,r2-00119564,119564,good
4239,55458,r2-00119565,119565,good
4239,55458,r2-00119581,119581,good
4239,55458,r2-00119582,119582,good
4885,55735,b1-00132093,132093,good
4885,55735,b1-00132094,132094,good
4885,55735,b1-00132095,132095,good
4885,55735,b1-00132096,132096,good
4885,55735,b1-00132097,132097,good
4885,55735,b2-00132093,132093,good
4885,55735,b2-00132094,132094,good
4885,55735,b2-00132095,132095,good
4885,55735,b2-00132096,132096,good
4885,55735,b2-00132097,132097,good
4885,55735,r1-00132093,132093,good
4885,55735,r1-00132094,132094,good
4885,55735,r1-00132095,132095,good
4885,55735,r1-00132096,132096,good
4885,55735,r1-00132097,132097,good
4885,55735,r2-00132093,132093,good
4885,55735,r2-00132094,132094,good
4885,55735,r2-00132095,132095,good
4885,55735,r2-00132096,132096,good
4885,55735,r2-00132097,132097,good
7246,56625,b1-00169305,169305,good
7246,56625,b1-00169306,169306,good
7246,56625,b1-00169307,169307,good
7246,56625,b1-00169308,169308,good
7246,56625,b1-00170046,170046,good
7246,56625,b1-00170047,170047,good
7246,56625,b1-00170048,170048,good
7246,56625,b1-00170049,170049,good
7246,56625,b2-00169305,169305,good
7246,56625,b2-00169306,169306,good
7246,56625,b2-00169307,169307,good
7246,56625,b2-00169308,169308,good
7246,56625,b2-00170046,170046,good
7246,56625,b2-00170047,170047,good
7246,56625,b2-00170048,170048,good
7246,56625,b2-00170049,170049,good
7246,56625,r1-00169305,169305,good
7246,56625,r1-00169306,169306,good
7246,56625,r1-00169307,169307,good
7246,56625,r1-00169308,169308,good
7246,56625,r1-00170046,170046,good
7246,56625,r1-00170047,170047,good
7246,56625,r1-00170048,170048,good
7246,56625,r1-00170049,170049,good
7246,56625,r2-00169305,169305,good
7246,56625,r2-00169306,169306,good
7246,56625,r2-00169307,169307,good
7246,56625,r2-00169308,169308,good
7246,56625,r2-00170046,170046,good
7246,56625,r2-00170047,170047,good
7246,56625,r2-00170048,170048,good
7246,56625,r2-00170049,170049,good
4750,55630,b1-00127900,127900,good
4750,55630,b1-00127901,127901,good
4750,55630,b1-00127902,127902,good
4750,55630,b1-00127903,127903,good
4750,55630,b2-00127900,127900,good
4750,55630,b2-00127901,127901,good
4750,55630,b2-00127902,127902,good
4750,55630,b2-00127903,127903,good
4750,55630,r1-00127900,127900,good
4750,55630,r1-00127901,127901,good
4750,55630,r1-00127902,127902,good
4750,55630,r1-00127903,127903,good
4750,55630,r2-00127900,127900,good
4750,55630,r2-00127901,127901,good
4750,55630,r2-00127902,127902,good
4750,55630,r2-00127903,127903,good
7111,56741,b1-00177350,177350,good
7111,56741,b1-00177351,177351,good
7111,56741,b1-00177352,177352,good
7111,56741,b1-00177353,177353,good
7111,56741,b2-00177350,177350,good
7111,56741,b2-00177351,177351,good
7111,56741,b2-00177352,177352,good
7111,56741,b2-00177353,177353,good
7111,56741,r1-00177350,177350,good
7111,56741,r1-00177351,177351,good
7111,56741,r1-00177352,177352,good
7111,56741,r1-00177353,177353,good
7111,56741,r2-00177350,177350,good
7111,56741,r2-00177351,177351,good
7111,56741,r2-00177352,177352,good
7111,56741,r2-00177353,177353,good
5873,56035,b1-00142611,142611,good
5873,56035,b1-00142612,142612,good
5873,56035,b1-00142613,142613,good
5873,56035,b2-00142611,142611,good
5873,56035,b2-00142612,142612,good
5873,56035,b2-00142613,142613,good
5873,56035,r1-00142611,142611,good
5873,56035,r1-00142612,142612,good
5873,56035,r1-00142613,142613,good
5873,56035,r2-00142611,142611,good
5873,56035,r2-00142612,142612,good
5873,56035,r2-00142613,142613,good
4699,55684,b1-00130311,130311,good
4699,55684,b1-00130312,130312,good
4699,55684,b1-00130313,130313,good
4699,55684,b1-00130457,130457,good
4699,55684,b1-00130458,130458,good
4699,55684,b2-00130311,130311,good
4699,55684,b2-00130312,130312,good
4699,55684,b2-00130313,130313,good
4699,55684,b2-00130457,130457,good
4699,55684,b2-00130458,130458,good
4699,55684,r1-00130311,130311,good
4699,55684,r1-00130312,130312,good
4699,55684,r1-00130313,130313,good
4699,55684,r1-00130457,130457,good
4699,55684,r1-00130458,130458,good
4699,55684,r2-00130311,130311,good
4699,55684,r2-00130312,130312,good
4699,55684,r2-00130313,130313,good
4699,55684,r2-00130457,130457,good
4699,55684,r2-00130458,130458,good
4564,55570,b1-00125030,125030,good
4564,55570,b1-00125031,125031,good
4564,55570,b1-00125032,125032,good
4564,55570,b1-00125033,125033,good
4564,55570,b2-00125030,125030,good
4564,55570,b2-00125031,125031,good
4564,55570,b2-00125032,125032,good
4564,55570,b2-00125033,125033,good
4564,55570,r1-00125030,125030,good
4564,55570,r1-00125031,125031,good
4564,55570,r1-00125032,125032,good
4564,55570,r1-00125033,125033,good
4564,55570,r2-00125030,125030,good
4564,55570,r2-00125031,125031,good
4564,55570,r2-00125032,125032,good
4564,55570,r2-00125033,125033,good
6583,56566,b1-00166948,166948,good
6583,56566,b1-00166949,166949,good
6583,56566,b1-00166950,166950,good
6583,56566,b1-00166951,166951,good
6583,56566,b2-00166948,166948,good
6583,56566,b2-00166949,166949,good
6583,56566,b2-00166950,166950,good
6583,56566,b2-00166951,166951,good
6583,56566,r1-00166948,166948,good
6583,56566,r1-00166949,166949,good
6583,56566,r1-00166950,166950,good
6583,56566,r1-00166951,166951,good
6583,56566,r2-00166948,166948,good
6583,56566,r2-00166949,166949,good
6583,56566,r2-00166950,166950,good
6583,56566,r2-00166951,166951,good
6397,56365,b1-00158077,158077,good
6397,56365,b1-00158078,158078,good
6397,56365,b1-00158079,158079,good
6397,56365,b2-00158077,158077,good
6397,56365,b2-00158078,158078,good
6397,56365,b2-00158079,158079,good
6397,56365,r1-00158077,158077,good
6397,56365,r1-00158078,158078,good
6397,56365,r1-00158079,158079,good
6397,56365,r2-00158077,158077,good
6397,56365,r2-00158078,158078,good
6397,56365,r2-00158079,158079,good
6262,56267,b1-00151842,151842,good
6262,56267,b1-00151843,151843,good
6262,56267,b1-00151844,151844,good
6262,56267,b1-00151845,151845,good
6262,56267,b2-00151842,151842,good
6262,56267,b2-00151843,151843,good
6262,56267,b2-00151844,151844,good
6262,56267,b2-00151845,151845,good
6262,56267,r1-00151842,151842,good
6262,56267,r1-00151843,151843,good
6262,56267,r1-00151844,151844,good
6262,56267,r1-00151845,151845,good
6262,56267,r2-00151842,151842,good
6262,56267,r2-00151843,151843,good
6262,56267,r2-00151844,151844,good
6262,56267,r2-00151845,151845,good
5968,56356,b1-00157460,157460,good
5968,56356,b1-00157461,157461,good
5968,56356,b1-00157462,157462,good
5968,56356,b1-00157463,157463,good
5968,56356,b1-00157464,157464,good
5968,56356,b2-00157460,157460,good
5968,56356,b2-00157461,157461,good
5968,56356,b2-00157462,157462,good
5968,56356,b2-00157463,157463,good
5968,56356,b2-00157464,157464,good
5968,56356,r1-00157460,157460,good
5968,56356,r1-00157461,157461,good
5968,56356,r1-00157462,157462,good
5968,56356,r1-00157463,157463,good
5968,56356,r1-00157464,157464,good
5968,56356,r2-00157460,157460,good
5968,56356,r2-00157461,157461,good
5968,56356,r2-00157462,157462,good
5968,56356,r2-00157463,157463,good
5968,56356,r2-00157464,157464,good
4659,55587,b1-00125624,125624,good
4659,55587,b1-00125625,125625,good
4659,55587,b1-00125626,125626,good
4659,55587,b1-00125627,125627,good
4659,55587,b1-00125628,125628,good
4659,55587,b1-00125629,125629,good
4659,55587,b1-00125630,125630,good
4659,55587,b1-00125682,125682,good
4659,55587,b1-00125683,125683,good
4659,55587,b2-00125624,125624,good
4659,55587,b2-00125625,125625,good
4659,55587,b2-00125626,125626,good
4659,55587,b2-00125627,125627,good
4659,55587,b2-00125628,125628,good
4659,55587,b2-00125629,125629,good
4659,55587,b2-00125630,125630,good
4659,55587,b2-00125682,125682,good
4659,55587,b2-00125683,125683,good
4659,55587,r1-00125624,125624,good
4659,55587,r1-00125625,125625,good
4659,55587,r1-00125626,125626,good
4659,55587,r1-00125627,125627,good
4659,55587,r1-00125628,125628,good
4659,55587,r1-00125629,125629,good
4659,55587,r1-00125630,125630,good
4659,55587,r1-00125682,125682,good
4659,55587,r1-00125683,125683,good
4659,55587,r2-00125624,125624,good
4659,55587,r2-00125625,125625,good
4659,55587,r2-00125626,125626,good
4659,55587,r2-00125627,125627,good
4659,55587,r2-00125628,125628,good
4659,55587,r2-00125629,125629,good
4659,55587,r2-00125630,125630,good
4659,55587,r2-00125682,125682,good
4659,55587,r2-00125683,125683,good
6821,56396,b1-00160154,160154,good
6821,56396,b1-00160155,160155,good
6821,56396,b1-00160156,160156,good
6821,56396,b1-00160157,160157,good
6821,56396,b1-00160158,160158,good
6821,56396,b1-00160159,160159,good
6821,56396,b2-00160154,160154,good
6821,56396,b2-00160155,160155,good
6821,56396,b2-00160156,160156,good
6821,56396,b2-00160157,160157,good
6821,56396,b2-00160158,160158,good
6821,56396,b2-00160159,160159,good
6821,56396,r1-00160154,160154,good
6821,56396,r1-00160155,160155,good
6821,56396,r1-00160156,160156,good
6821,56396,r1-00160157,160157,good
6821,56396,r1-00160158,160158,good
6821,56396,r1-00160159,160159,good
6821,56396,r2-00160154,160154,good
6821,56396,r2-00160155,160155,good
6821,56396,r2-00160156,160156,good
6821,56396,r2-00160157,160157,good
6821,56396,r2-00160158,160158,good
6821,56396,r2-00160159,160159,good
3861,55274,b1-00112169,112169,good
3861,55274,b1-00112170,112170,good
3861,55274,b1-00112171,112171,good
3861,55274,b1-00112172,112172,good
3861,55274,b1-00112173,112173,good
3861,55274,b1-00112174,112174,good
3861,55274,b1-00112175,112175,good
3861,55274,b2-00112169,112169,good
3861,55274,b2-00112170,112170,good
3861,55274,b2-00112171,112171,good
3861,55274,b2-00112172,112172,good
3861,55274,b2-00112173,112173,good
3861,55274,b2-00112174,112174,good
3861,55274,b2-00112175,112175,good
3861,55274,r1-00112169,112169,good
3861,55274,r1-00112170,112170,good
3861,55274,r1-00112171,112171,good
3861,55274,r1-00112172,112172,good
3861,55274,r1-00112173,112173,good
3861,55274,r1-00112174,112174,good
3861,55274,r1-00112175,112175,good
3861,55274,r2-00112169,112169,good
3861,55274,r2-00112170,112170,good
3861,55274,r2-00112171,112171,good
3861,55274,r2-00112172,112172,good
3861,55274,r2-00112173,112173,good
3861,55274,r2-00112174,112174,good
3861,55274,r2-00112175,112175,good
5048,56218,b1-00149138,149138,good
5048,56218,b1-00149139,149139,good
5048,56218,b1-00149140,149140,good
5048,56218,b1-00149141,149141,good
5048,56218,b1-00149142,149142,good
5048,56218,b1-00149255,149255,good
5048,56218,b1-00149256,149256,good
5048,56218,b2-00149138,149138,good
5048,56218,b2-00149139,149139,good
5048,56218,b2-00149140,149140,good
5048,56218,b2-00149141,149141,good
5048,56218,b2-00149142,149142,good
5048,56218,b2-00149255,149255,good
5048,56218,b2-00149256,149256,good
5048,56218,r1-00149138,149138,good
5048,56218,r1-00149139,149139,good
5048,56218,r1-00149140,149140,good
5048,56218,r1-00149141,149141,good
5048,56218,r1-00149142,149142,good
5048,56218,r1-00149255,149255,good
5048,56218,r1-00149256,149256,good
5048,56218,r2-00149138,149138,good
5048,56218,r2-00149139,149139,good
5048,56218,r2-00149140,149140,good
5048,56218,r2-00149141,149141,good
5048,56218,r2-00149142,149142,good
5048,56218,r2-00149255,149255,good
5048,56218,r2-00149256,149256,good
4571,55629,b1-00127790,127790,good
4571,55629,b1-00127791,127791,good
4571,55629,b1-00127792,127792,good
4571,55629,b1-00127793,127793,good
4571,55629,b1-00127794,127794,good
4571,55629,b2-00127790,127790,good
4571,55629,b2-00127791,127791,good
4571,55629,b2-00127792,127792,good
4571,55629,b2-00127793,127793,good
4571,55629,b2-00127794,127794,good
4571,55629,r1-00127790,127790,good
4571,55629,r1-00127791,127791,good
4571,55629,r1-00127792,127792,good
4571,55629,r1-00127793,127793,good
4571,55629,r1-00127794,127794,good
4571,55629,r2-00127790,127790,good
4571,55629,r2-00127791,127791,good
4571,55629,r2-00127792,127792,good
4571,55629,r2-00127793,127793,good
4571,55629,r2-00127794,127794,good
5694,56213,b1-00148712,148712,good
5694,56213,b1-00148714,148714,good
5694,56213,b1-00148838,148838,good
5694,56213,b1-00148839,148839,good
5694,56213,b1-00148840,148840,good
5694,56213,b1-00148841,148841,good
5694,56213,b1-00148842,148842,good
5694,56213,b2-00148712,148712,good
5694,56213,b2-00148714,148714,good
5694,56213,b2-00148838,148838,good
5694,56213,b2-00148839,148839,good
5694,56213,b2-00148840,148840,good
5694,56213,b2-00148841,148841,good
5694,56213,b2-00148842,148842,good
5694,56213,r1-00148712,148712,good
5694,56213,r1-00148714,148714,good
5694,56213,r1-00148838,148838,good
5694,56213,r1-00148839,148839,good
5694,56213,r1-00148840,148840,good
5694,56213,r1-00148841,148841,good
5694,56213,r1-00148842,148842,good
5694,56213,r2-00148712,148712,good
5694,56213,r2-00148714,148714,good
5694,56213,r2-00148838,148838,good
5694,56213,r2-00148839,148839,good
5694,56213,r2-00148840,148840,good
5694,56213,r2-00148841,148841,good
5694,56213,r2-00148842,148842,good
4385,55752,b1-00132989,132989,good
4385,55752,b1-00132990,132990,good
4385,55752,b1-00132991,132991,good
4385,55752,b1-00132992,132992,good
4385,55752,b1-00132993,132993,good
4385,55752,b1-00132994,132994,good
4385,55752,b1-00132995,132995,good
4385,55752,b2-00132989,132989,good
4385,55752,b2-00132990,132990,good
4385,55752,b2-00132991,132991,good
4385,55752,b2-00132992,132992,good
4385,55752,b2-00132993,132993,good
4385,55752,b2-00132994,132994,good
4385,55752,b2-00132995,132995,good
4385,55752,r1-00132989,132989,good
4385,55752,r1-00132990,132990,good
4385,55752,r1-00132991,132991,good
4385,55752,r1-00132992,132992,good
4385,55752,r1-00132993,132993,good
4385,55752,r1-00132994,132994,good
4385,55752,r1-00132995,132995,good
4385,55752,r2-00132989,132989,good
4385,55752,r2-00132990,132990,good
4385,55752,r2-00132991,132991,good
4385,55752,r2-00132992,132992,good
4385,55752,r2-00132993,132993,good
4385,55752,r2-00132994,132994,good
4385,55752,r2-00132995,132995,good
4619,55599,b1-00126332,126332,good
4619,55599,b1-00126333,126333,good
4619,55599,b1-00126334,126334,good
4619,55599,b1-00126335,126335,good
4619,55599,b1-00126336,126336,good
4619,55599,b1-00126338,126338,good
4619,55599,b2-00126332,126332,good
4619,55599,b2-00126333,126333,good
4619,55599,b2-00126334,126334,good
4619,55599,b2-00126335,126335,good
4619,55599,b2-00126336,126336,good
4619,55599,b2-00126338,126338,good
4619,55599,r1-00126332,126332,good
4619,55599,r1-00126333,126333,good
4619,55599,r1-00126334,126334,good
4619,55599,r1-00126335,126335,good
4619,55599,r1-00126336,126336,good
4619,55599,r1-00126338,126338,good
4619,55599,r2-00126332,126332,good
4619,55599,r2-00126333,126333,good
4619,55599,r2-00126334,126334,good
4619,55599,r2-00126335,126335,good
